委員姓名,主題ID,直接發言次數,低相關發言次數,中相關發言次數,高相關發言次數,總發言次數,平均相關性,最大相關性,總相關性,基礎關心度,加權關心度,質量加分,最終關心度評分,直接參與率,低相關率,中相關率,高相關率
何志偉,33,0,1,1,1,222,0.0034748849157298363,0.7683023810386658,0.7714244512920236,0.0,0.7714244512920236,0.5,1.2714244512920236,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,34,5,6,3,3,222,0.004899081340243435,0.5032064318656921,1.0875960575340426,10.0,1.0875960575340426,1.5,12.587596057534043,0.02252252252252252,0.02702702702702703,0.013513513513513514,0.013513513513513514
何志偉,36,1,0,0,0,222,9.251753739476186e-05,0.0056070503778755665,0.020538893301637134,2.0,0.020538893301637134,0.0,2.0205388933016373,0.0045045045045045045,0.0,0.0,0.0
何志偉,37,0,12,9,4,222,0.0077782244827529845,0.524467945098877,1.7267658351711626,0.0,1.7267658351711626,2.0,3.7267658351711628,0.0,0.05405405405405406,0.04054054054054054,0.018018018018018018
何志偉,38,0,1,1,1,222,0.004101519108783151,0.8996469378471375,0.9105372421498596,0.0,0.9105372421498596,0.5,1.4105372421498596,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,39,0,19,6,1,222,0.0060301368448329,0.3215351402759552,1.3386903795529037,0.0,1.3386903795529037,0.5,1.8386903795529037,0.0,0.08558558558558559,0.02702702702702703,0.0045045045045045045
何志偉,40,0,3,3,2,222,0.0019310425462331637,0.1747611165046692,0.42869144526376235,0.0,0.42869144526376235,1.0,1.4286914452637625,0.0,0.013513513513513514,0.013513513513513514,0.009009009009009009
何志偉,41,2,1,1,1,222,0.004209012185413858,0.9309821128845215,0.9344007051618763,4.0,0.9344007051618763,0.5,5.434400705161877,0.009009009009009009,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,42,0,3,2,1,222,0.0036113908828354123,0.6582415699958801,0.8017287759894616,0.0,0.8017287759894616,0.5,1.3017287759894616,0.0,0.013513513513513514,0.009009009009009009,0.0045045045045045045
何志偉,43,1,5,3,2,222,0.0031637980592752316,0.13638444244861603,0.7023631691591015,2.0,0.7023631691591015,1.0,3.7023631691591015,0.0045045045045045045,0.02252252252252252,0.013513513513513514,0.009009009009009009
何志偉,44,0,12,3,3,222,0.014022495784801588,0.8701512813568115,3.1129940642259526,0.0,3.1129940642259526,1.5,4.612994064225953,0.0,0.05405405405405406,0.013513513513513514,0.013513513513513514
何志偉,45,5,4,2,0,222,0.001023674024211308,0.06916198134422302,0.22725563337491037,10.0,0.22725563337491037,0.0,10.227255633374911,0.02252252252252252,0.018018018018018018,0.009009009009009009,0.0
何志偉,46,1,0,0,0,222,2.5260763546558024e-06,0.00010328053758712485,0.0005607889507335881,2.0,0.0005607889507335881,0.0,2.0005607889507337,0.0045045045045045045,0.0,0.0,0.0
何志偉,47,0,14,7,4,222,0.010579508807364791,0.44030115008354187,2.3486509552349837,0.0,2.3486509552349837,2.0,4.348650955234984,0.0,0.06306306306306306,0.03153153153153153,0.018018018018018018
何志偉,48,0,17,5,2,222,0.006867518486272576,0.554714024066925,1.524589103952512,0.0,1.524589103952512,1.0,2.524589103952512,0.0,0.07657657657657657,0.02252252252252252,0.009009009009009009
何志偉,49,3,10,5,1,222,0.003025910291807463,0.12953105568885803,0.6717520847812568,6.0,0.6717520847812568,0.5,7.171752084781257,0.013513513513513514,0.04504504504504504,0.02252252252252252,0.0045045045045045045
何志偉,50,1,4,0,0,222,0.0018672629711620006,0.04802319407463074,0.41453237959796413,2.0,0.41453237959796413,0.0,2.414532379597964,0.0045045045045045045,0.018018018018018018,0.0,0.0
何志偉,51,1,4,2,2,222,0.004798130137907174,0.7389400005340576,1.0651848906153927,2.0,1.0651848906153927,1.0,4.0651848906153925,0.0045045045045045045,0.018018018018018018,0.009009009009009009,0.009009009009009009
何志偉,52,3,1,1,0,222,0.0007634368440548124,0.08888904005289078,0.16948297938016835,6.0,0.16948297938016835,0.0,6.169482979380168,0.013513513513513514,0.0045045045045045045,0.0045045045045045045,0.0
何志偉,53,2,2,2,0,222,0.0007214475586111851,0.09757902473211288,0.1601613580116831,4.0,0.1601613580116831,0.0,4.160161358011683,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.0
何志偉,55,0,5,4,1,222,0.0020365543362420666,0.12051251530647278,0.4521150626457388,0.0,0.4521150626457388,0.5,0.9521150626457389,0.0,0.02252252252252252,0.018018018018018018,0.0045045045045045045
何志偉,56,1,5,1,0,222,0.0013495297503445063,0.06277567148208618,0.2995956045764804,2.0,0.2995956045764804,0.0,2.2995956045764805,0.0045045045045045045,0.02252252252252252,0.0045045045045045045,0.0
何志偉,57,1,4,1,1,222,0.004198504021219034,0.6437885761260986,0.9320678927106256,2.0,0.9320678927106256,0.5,3.4320678927106254,0.0045045045045045045,0.018018018018018018,0.0045045045045045045,0.0045045045045045045
何志偉,59,4,11,5,1,222,0.004374727577331478,0.3474150598049164,0.9711895221675881,8.0,0.9711895221675881,0.5,9.471189522167588,0.018018018018018018,0.04954954954954955,0.02252252252252252,0.0045045045045045045
何志偉,60,1,6,2,1,222,0.002524931612368114,0.11406497657299042,0.5605348179457212,2.0,0.5605348179457212,0.5,3.0605348179457215,0.0045045045045045045,0.02702702702702703,0.009009009009009009,0.0045045045045045045
何志偉,61,0,19,7,4,222,0.011084571509023262,0.5896157622337341,2.4607748750031644,0.0,2.4607748750031644,2.0,4.460774875003164,0.0,0.08558558558558559,0.03153153153153153,0.018018018018018018
何志偉,62,1,1,0,0,222,0.00035275826953541737,0.039888039231300354,0.07831233583686266,2.0,0.07831233583686266,0.0,2.0783123358368627,0.0045045045045045045,0.0045045045045045045,0.0,0.0
何志偉,64,0,6,2,2,222,0.004241348932044985,0.4057922065258026,0.9415794629139866,0.0,0.9415794629139866,1.0,1.9415794629139866,0.0,0.02702702702702703,0.009009009009009009,0.009009009009009009
何志偉,65,5,6,1,0,222,0.0010370895065388817,0.06347054243087769,0.23023387045163177,10.0,0.23023387045163177,0.0,10.230233870451631,0.02252252252252252,0.02702702702702703,0.0045045045045045045,0.0
何志偉,66,1,3,3,2,222,0.0041803617584275235,0.570324182510376,0.9280403103709102,2.0,0.9280403103709102,1.0,3.92804031037091,0.0045045045045045045,0.013513513513513514,0.013513513513513514,0.009009009009009009
何志偉,67,0,3,1,1,222,0.0030896219514745097,0.46699026226997375,0.6858960732273411,0.0,0.6858960732273411,0.5,1.1858960732273411,0.0,0.013513513513513514,0.0045045045045045045,0.0045045045045045045
何志偉,68,0,54,49,31,222,0.042574208322985654,0.48965486884117126,9.451474247702816,0.0,9.451474247702816,15.5,24.951474247702816,0.0,0.24324324324324326,0.22072072072072071,0.13963963963963963
何志偉,69,2,2,1,1,222,0.0034657450510483722,0.7169169783592224,0.7693954013327386,4.0,0.7693954013327386,0.5,5.269395401332739,0.009009009009009009,0.009009009009009009,0.0045045045045045045,0.0045045045045045045
何志偉,70,0,10,1,1,222,0.004114597703863334,0.40756553411483765,0.9134406902576602,0.0,0.9134406902576602,0.5,1.4134406902576602,0.0,0.04504504504504504,0.0045045045045045045,0.0045045045045045045
何志偉,71,2,0,0,0,222,0.00011176322911403863,0.01602567918598652,0.024811436863316577,4.0,0.024811436863316577,0.0,4.024811436863317,0.009009009009009009,0.0,0.0,0.0
何志偉,72,1,1,1,1,222,0.004661699397790271,0.8229127526283264,1.0348972663094402,2.0,1.0348972663094402,0.5,3.5348972663094402,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,73,0,3,3,3,222,0.009849752291568474,0.7399168014526367,2.1866450087282012,0.0,2.1866450087282012,1.5,3.6866450087282012,0.0,0.013513513513513514,0.013513513513513514,0.013513513513513514
何志偉,74,3,22,13,7,222,0.010843916378833552,0.3667730391025543,2.4073494361010486,6.0,2.4073494361010486,3.5,11.907349436101049,0.013513513513513514,0.0990990990990991,0.05855855855855856,0.03153153153153153
何志偉,75,6,0,0,0,222,0.000196807047893164,0.0030525000765919685,0.04369116463228241,12.0,0.04369116463228241,0.0,12.043691164632282,0.02702702702702703,0.0,0.0,0.0
何志偉,76,1,4,0,0,222,0.0011286981357405414,0.046046171337366104,0.2505709861344002,2.0,0.2505709861344002,0.0,2.2505709861344,0.0045045045045045045,0.018018018018018018,0.0,0.0
何志偉,77,1,27,14,4,222,0.015526293754856979,0.5535332560539246,3.4468372135782492,2.0,3.4468372135782492,2.0,7.446837213578249,0.0045045045045045045,0.12162162162162163,0.06306306306306306,0.018018018018018018
何志偉,78,4,2,2,1,222,0.0011538197430872909,0.14335566759109497,0.25614798296537855,8.0,0.25614798296537855,0.5,8.756147982965379,0.018018018018018018,0.009009009009009009,0.009009009009009009,0.0045045045045045045
何志偉,79,2,21,8,0,222,0.004916728697770914,0.09981030970811844,1.091513770905143,4.0,1.091513770905143,0.0,5.091513770905143,0.009009009009009009,0.0945945945945946,0.036036036036036036,0.0
何志偉,80,2,0,0,0,222,7.480751998798186e-05,0.0037266938015818596,0.016607269437331974,4.0,0.016607269437331974,0.0,4.016607269437332,0.009009009009009009,0.0,0.0,0.0
何志偉,83,1,6,5,0,222,0.0020456480914579902,0.09175831079483032,0.45413387630367386,2.0,0.45413387630367386,0.0,2.4541338763036737,0.0045045045045045045,0.02702702702702703,0.02252252252252252,0.0
何志偉,84,3,1,1,1,222,0.0031099170165987395,0.5423356890678406,0.6904015776849202,6.0,0.6904015776849202,0.5,7.19040157768492,0.013513513513513514,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,85,0,9,3,3,222,0.010114940271966648,0.7082907557487488,2.245516740376596,0.0,2.245516740376596,1.5,3.745516740376596,0.0,0.04054054054054054,0.013513513513513514,0.013513513513513514
何志偉,86,0,16,6,2,222,0.009221512623395977,0.6549568176269531,2.0471758023939066,0.0,2.0471758023939066,1.0,3.0471758023939066,0.0,0.07207207207207207,0.02702702702702703,0.009009009009009009
何志偉,87,1,1,0,0,222,0.0004711159025268758,0.044343505054712296,0.10458773036096643,2.0,0.10458773036096643,0.0,2.1045877303609664,0.0045045045045045045,0.0045045045045045045,0.0,0.0
何志偉,89,2,3,0,0,222,0.0021614171185658348,0.041689060628414154,0.47983460032161535,4.0,0.47983460032161535,0.0,4.479834600321615,0.009009009009009009,0.013513513513513514,0.0,0.0
何志偉,91,1,10,6,4,222,0.01185041098402986,0.6073957085609436,2.630791238454629,2.0,2.630791238454629,2.0,6.630791238454629,0.0045045045045045045,0.04504504504504504,0.02702702702702703,0.018018018018018018
何志偉,92,0,3,1,1,222,0.0010986190972714525,0.10503699630498886,0.24389343959426246,0.0,0.24389343959426246,0.5,0.7438934395942625,0.0,0.013513513513513514,0.0045045045045045045,0.0045045045045045045
何志偉,93,1,11,5,2,222,0.005264085589743222,0.4825446903705597,1.1686270009229953,2.0,1.1686270009229953,1.0,4.168627000922996,0.0045045045045045045,0.04954954954954955,0.02252252252252252,0.009009009009009009
何志偉,94,0,46,35,15,222,0.025901466238496526,0.5331578850746155,5.7501255049462285,0.0,5.7501255049462285,7.5,13.25012550494623,0.0,0.2072072072072072,0.15765765765765766,0.06756756756756757
何志偉,95,2,0,0,0,222,2.8289271811491564e-05,0.0028823609463870525,0.0062802183421511275,4.0,0.0062802183421511275,0.0,4.006280218342151,0.009009009009009009,0.0,0.0,0.0
何志偉,96,1,1,0,0,222,0.0001368337366751351,0.027915429323911667,0.03037708954187999,2.0,0.03037708954187999,0.0,2.03037708954188,0.0045045045045045045,0.0045045045045045045,0.0,0.0
何志偉,97,0,4,2,1,222,0.0035354632993079326,0.5650016069412231,0.7848728524463611,0.0,0.7848728524463611,0.5,1.284872852446361,0.0,0.018018018018018018,0.009009009009009009,0.0045045045045045045
何志偉,98,1,3,1,1,222,0.0039403654019111705,0.6830909848213196,0.8747611192242799,2.0,0.8747611192242799,0.5,3.3747611192242797,0.0045045045045045045,0.013513513513513514,0.0045045045045045045,0.0045045045045045045
何志偉,99,0,11,6,1,222,0.00435214498051712,0.4130355417728424,0.9661761856748008,0.0,0.9661761856748008,0.5,1.4661761856748008,0.0,0.04954954954954955,0.02702702702702703,0.0045045045045045045
何志偉,100,6,1,0,0,222,0.00022512121331490177,0.02115485444664955,0.04997690935590819,12.0,0.04997690935590819,0.0,12.049976909355909,0.02702702702702703,0.0045045045045045045,0.0,0.0
何志偉,101,1,8,3,1,222,0.00425948127255373,0.6106849908828735,0.9456048425069282,2.0,0.9456048425069282,0.5,3.445604842506928,0.0045045045045045045,0.036036036036036036,0.013513513513513514,0.0045045045045045045
何志偉,102,0,8,2,1,222,0.0026702979350462664,0.10833040624856949,0.5928061415802711,0.0,0.5928061415802711,0.5,1.092806141580271,0.0,0.036036036036036036,0.009009009009009009,0.0045045045045045045
何志偉,103,0,17,3,3,222,0.007280754424146956,0.4906127154827118,1.6163274821606242,0.0,1.6163274821606242,1.5,3.1163274821606244,0.0,0.07657657657657657,0.013513513513513514,0.013513513513513514
何志偉,104,4,4,0,0,222,0.002402429660655438,0.041135434061288834,0.5333393846655072,8.0,0.5333393846655072,0.0,8.533339384665506,0.018018018018018018,0.018018018018018018,0.0,0.0
何志偉,105,0,11,4,1,222,0.005508521280797169,0.5110400915145874,1.2228917243369715,0.0,1.2228917243369715,0.5,1.7228917243369715,0.0,0.04954954954954955,0.018018018018018018,0.0045045045045045045
何志偉,106,2,2,0,0,222,0.00044410431149965063,0.03525291755795479,0.09859115715292244,4.0,0.09859115715292244,0.0,4.0985911571529225,0.009009009009009009,0.009009009009009009,0.0,0.0
何志偉,107,0,19,2,1,222,0.007823177735422382,0.7710687518119812,1.7367454572637688,0.0,1.7367454572637688,0.5,2.236745457263769,0.0,0.08558558558558559,0.009009009009009009,0.0045045045045045045
何志偉,108,4,7,1,0,222,0.0016169297155324519,0.08700120449066162,0.3589583968482043,8.0,0.3589583968482043,0.0,8.358958396848204,0.018018018018018018,0.03153153153153153,0.0045045045045045045,0.0
何志偉,109,1,0,0,0,222,8.674985015785843e-06,0.0013897822936996818,0.0019258466735044572,2.0,0.0019258466735044572,0.0,2.0019258466735046,0.0045045045045045045,0.0,0.0,0.0
何志偉,110,2,11,8,6,222,0.015446174937394253,0.6222355365753174,3.429050836101524,4.0,3.429050836101524,3.0,10.429050836101524,0.009009009009009009,0.04954954954954955,0.036036036036036036,0.02702702702702703
何志偉,111,2,2,1,0,222,0.00051262799077089,0.05992845818400383,0.11380341395113758,4.0,0.11380341395113758,0.0,4.113803413951137,0.009009009009009009,0.009009009009009009,0.0045045045045045045,0.0
何志偉,112,1,6,2,2,222,0.005327824581794638,0.5788086652755737,1.1827770571584095,2.0,1.1827770571584095,1.0,4.182777057158409,0.0045045045045045045,0.02702702702702703,0.009009009009009009,0.009009009009009009
何志偉,113,0,3,1,1,222,0.003653400793581627,0.6531801223754883,0.8110549761751211,0.0,0.8110549761751211,0.5,1.3110549761751211,0.0,0.013513513513513514,0.0045045045045045045,0.0045045045045045045
何志偉,117,1,0,0,0,222,6.954431937559902e-05,0.001653364161029458,0.015438838901382982,2.0,0.015438838901382982,0.0,2.015438838901383,0.0045045045045045045,0.0,0.0,0.0
何志偉,119,1,12,6,3,222,0.00501347628062003,0.4642985165119171,1.1129917342976468,2.0,1.1129917342976468,1.5,4.612991734297647,0.0045045045045045045,0.05405405405405406,0.02702702702702703,0.013513513513513514
何志偉,120,3,8,4,1,222,0.00269067699327428,0.12140925973653793,0.5973302925068902,6.0,0.5973302925068902,0.5,7.09733029250689,0.013513513513513514,0.036036036036036036,0.018018018018018018,0.0045045045045045045
何志偉,122,0,2,1,1,222,0.002157912234099877,0.4372876286506653,0.47905651597017274,0.0,0.47905651597017274,0.5,0.9790565159701727,0.0,0.009009009009009009,0.0045045045045045045,0.0045045045045045045
何志偉,123,0,17,9,2,222,0.0044438425032478105,0.10477980226278305,0.986533035721014,0.0,0.986533035721014,1.0,1.986533035721014,0.0,0.07657657657657657,0.04054054054054054,0.009009009009009009
何志偉,124,1,31,18,7,222,0.011248086034316174,0.12546978890895844,2.4970750996181907,2.0,2.4970750996181907,3.5,7.997075099618191,0.0045045045045045045,0.13963963963963963,0.08108108108108109,0.03153153153153153
何志偉,125,2,1,0,0,222,0.0007686010330943305,0.03368908166885376,0.17062942934694136,4.0,0.17062942934694136,0.0,4.170629429346941,0.009009009009009009,0.0045045045045045045,0.0,0.0
何志偉,126,0,7,3,2,222,0.00556764233216493,0.44430893659591675,1.2360165977406146,0.0,1.2360165977406146,1.0,2.2360165977406146,0.0,0.03153153153153153,0.013513513513513514,0.009009009009009009
何志偉,127,1,7,3,2,222,0.0021082977113280987,0.10793943703174591,0.4680420919148379,2.0,0.4680420919148379,1.0,3.468042091914838,0.0045045045045045045,0.03153153153153153,0.013513513513513514,0.009009009009009009
何志偉,128,2,5,3,2,222,0.006002466249059837,0.5824887156486511,1.3325475072912838,4.0,1.3325475072912838,1.0,6.332547507291284,0.009009009009009009,0.02252252252252252,0.013513513513513514,0.009009009009009009
何志偉,130,0,2,1,1,222,0.00286941642309713,0.5891569256782532,0.6370104459275628,0.0,0.6370104459275628,0.5,1.137010445927563,0.0,0.009009009009009009,0.0045045045045045045,0.0045045045045045045
何志偉,132,3,42,24,4,222,0.018566943917943866,0.4938971698284149,4.121861549783538,6.0,4.121861549783538,2.0,12.121861549783539,0.013513513513513514,0.1891891891891892,0.10810810810810811,0.018018018018018018
何志偉,133,0,12,4,2,222,0.005626340795934503,0.4220413565635681,1.2490476566974595,0.0,1.2490476566974595,1.0,2.2490476566974595,0.0,0.05405405405405406,0.018018018018018018,0.009009009009009009
何志偉,134,0,2,2,1,222,0.0025722161944662088,0.4692298471927643,0.5710319951714984,0.0,0.5710319951714984,0.5,1.0710319951714984,0.0,0.009009009009009009,0.009009009009009009,0.0045045045045045045
何志偉,135,1,19,4,1,222,0.007226108260766201,0.319987952709198,1.6041960338900967,2.0,1.6041960338900967,0.5,4.104196033890097,0.0045045045045045045,0.08558558558558559,0.018018018018018018,0.0045045045045045045
何志偉,136,2,14,6,2,222,0.005233821648943923,0.3065940737724304,1.161908406065551,4.0,1.161908406065551,1.0,6.161908406065551,0.009009009009009009,0.06306306306306306,0.02702702702702703,0.009009009009009009
何志偉,137,0,15,9,5,222,0.011388294082326295,0.39742571115493774,2.5282012862764374,0.0,2.5282012862764374,2.5,5.028201286276437,0.0,0.06756756756756757,0.04054054054054054,0.02252252252252252
何志偉,138,0,5,2,1,222,0.0013561453510551869,0.10501386970281601,0.3010642679342515,0.0,0.3010642679342515,0.5,0.8010642679342515,0.0,0.02252252252252252,0.009009009009009009,0.0045045045045045045
何志偉,139,0,15,6,3,222,0.006798599049516851,0.38221606612205505,1.509288988992741,0.0,1.509288988992741,1.5,3.0092889889927408,0.0,0.06756756756756757,0.02702702702702703,0.013513513513513514
何志偉,140,2,24,6,0,222,0.005432257713091154,0.08052811771631241,1.2059612123062362,4.0,1.2059612123062362,0.0,5.205961212306236,0.009009009009009009,0.10810810810810811,0.02702702702702703,0.0
何志偉,142,1,7,4,0,222,0.0023365142502464425,0.09825731068849564,0.5187061635547102,2.0,0.5187061635547102,0.0,2.51870616355471,0.0045045045045045045,0.03153153153153153,0.018018018018018018,0.0
何志偉,143,0,5,3,3,222,0.005806228041198653,0.5392637252807617,1.288982625146101,0.0,1.288982625146101,1.5,2.788982625146101,0.0,0.02252252252252252,0.013513513513513514,0.013513513513513514
何志偉,144,1,7,3,1,222,0.0022287803043175933,0.10552830249071121,0.49478922755850574,2.0,0.49478922755850574,0.5,2.9947892275585057,0.0045045045045045045,0.03153153153153153,0.013513513513513514,0.0045045045045045045
何志偉,145,2,18,6,0,222,0.004903133601770095,0.0958041101694107,1.0884956595929611,4.0,1.0884956595929611,0.0,5.088495659592962,0.009009009009009009,0.08108108108108109,0.02702702702702703,0.0
何志偉,147,4,4,3,1,222,0.00187517509718359,0.1478956639766693,0.41628887157475697,8.0,0.41628887157475697,0.5,8.916288871574757,0.018018018018018018,0.018018018018018018,0.013513513513513514,0.0045045045045045045
何志偉,148,6,3,2,2,222,0.007493627115140538,0.813348650932312,1.6635852195611993,12.0,1.6635852195611993,1.0,14.663585219561199,0.02702702702702703,0.013513513513513514,0.009009009009009009,0.009009009009009009
何志偉,149,0,6,5,2,222,0.0030205920904441087,0.2998362183570862,0.6705714440785921,0.0,0.6705714440785921,1.0,1.6705714440785921,0.0,0.02702702702702703,0.02252252252252252,0.009009009009009009
何志偉,150,0,21,15,5,222,0.013327721759159545,0.5382984280586243,2.958754230533419,0.0,2.958754230533419,2.5,5.458754230533419,0.0,0.0945945945945946,0.06756756756756757,0.02252252252252252
何志偉,151,0,14,4,2,222,0.007120063162670649,0.4453763961791992,1.580654022112884,0.0,1.580654022112884,1.0,2.580654022112884,0.0,0.06306306306306306,0.018018018018018018,0.009009009009009009
何志偉,152,0,1,1,1,222,0.0005545945232839582,0.10891416668891907,0.12311998416903872,0.0,0.12311998416903872,0.5,0.6231199841690387,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,153,1,3,0,0,222,0.001014366999624912,0.042072489857673645,0.22518947391673044,2.0,0.22518947391673044,0.0,2.2251894739167306,0.0045045045045045045,0.013513513513513514,0.0,0.0
何志偉,154,1,4,2,1,222,0.0028117178252341168,0.4211881756782532,0.6242013572019739,2.0,0.6242013572019739,0.5,3.124201357201974,0.0045045045045045045,0.018018018018018018,0.009009009009009009,0.0045045045045045045
何志偉,155,1,19,9,3,222,0.00799647476148684,0.3770224153995514,1.7752173970500784,2.0,1.7752173970500784,1.5,5.275217397050079,0.0045045045045045045,0.08558558558558559,0.04054054054054054,0.013513513513513514
何志偉,156,0,10,6,4,222,0.010858731099911582,0.5818337202072144,2.410638304180371,0.0,2.410638304180371,2.0,4.410638304180371,0.0,0.04504504504504504,0.02702702702702703,0.018018018018018018
何志偉,157,0,1,1,1,222,0.0008175945866041939,0.16932401061058044,0.18150599822613103,0.0,0.18150599822613103,0.5,0.681505998226131,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
何志偉,158,1,10,7,6,222,0.014157011567578417,0.6322210431098938,3.1428565680024088,2.0,3.1428565680024088,3.0,8.142856568002408,0.0045045045045045045,0.04504504504504504,0.03153153153153153,0.02702702702702703
何志偉,159,0,50,38,21,222,0.046602053643073967,0.6159051656723022,10.34565590876242,0.0,10.34565590876242,10.5,20.84565590876242,0.0,0.22522522522522523,0.17117117117117117,0.0945945945945946
何志偉,160,0,15,6,1,222,0.005544547524610722,0.35396647453308105,1.2308895504635804,0.0,1.2308895504635804,0.5,1.7308895504635804,0.0,0.06756756756756757,0.02702702702702703,0.0045045045045045045
何志偉,161,0,2,2,1,222,0.003023705368818956,0.5919275283813477,0.6712625918778082,0.0,0.6712625918778082,0.5,1.1712625918778081,0.0,0.009009009009009009,0.009009009009009009,0.0045045045045045045
何志偉,164,1,3,3,1,222,0.001332513617588573,0.11050332337617874,0.2958180231046632,2.0,0.2958180231046632,0.5,2.795818023104663,0.0045045045045045045,0.013513513513513514,0.013513513513513514,0.0045045045045045045
何志偉,165,0,15,9,2,222,0.00848030770032749,0.5288004875183105,1.8826283094727028,0.0,1.8826283094727028,1.0,2.882628309472703,0.0,0.06756756756756757,0.04054054054054054,0.009009009009009009
何志偉,166,2,15,3,1,222,0.00461433179656947,0.30396777391433716,1.0243816588384225,4.0,1.0243816588384225,0.5,5.524381658838422,0.009009009009009009,0.06756756756756757,0.013513513513513514,0.0045045045045045045
何志偉,167,2,5,5,3,222,0.006586385400206724,0.4759816825389862,1.4621775588458927,4.0,1.4621775588458927,1.5,6.962177558845893,0.009009009009009009,0.02252252252252252,0.02252252252252252,0.013513513513513514
何志偉,169,0,48,36,15,222,0.024429755691357108,0.5587103962898254,5.423405763481278,0.0,5.423405763481278,7.5,12.923405763481277,0.0,0.21621621621621623,0.16216216216216217,0.06756756756756757
何志偉,170,0,13,4,1,222,0.005148754079360856,0.4945944845676422,1.1430234056181099,0.0,1.1430234056181099,0.5,1.6430234056181099,0.0,0.05855855855855856,0.018018018018018018,0.0045045045045045045
何志偉,171,1,19,7,1,222,0.004825820883124663,0.10128530114889145,1.071332236053675,2.0,1.071332236053675,0.5,3.5713322360536752,0.0045045045045045045,0.08558558558558559,0.03153153153153153,0.0045045045045045045
何志偉,173,1,9,3,1,222,0.004210572382981507,0.5694897770881653,0.9347470690218945,2.0,0.9347470690218945,0.5,3.4347470690218946,0.0045045045045045045,0.04054054054054054,0.013513513513513514,0.0045045045045045045
何志偉,176,1,9,4,0,222,0.002319026592804223,0.06014454364776611,0.5148239036025375,2.0,0.5148239036025375,0.0,2.5148239036025375,0.0045045045045045045,0.04054054054054054,0.018018018018018018,0.0
何志偉,179,3,4,2,1,222,0.003904539993640076,0.583660900592804,0.8668078785880968,6.0,0.8668078785880968,0.5,7.366807878588097,0.013513513513513514,0.018018018018018018,0.009009009009009009,0.0045045045045045045
何志偉,180,2,8,4,1,222,0.004792152535260918,0.5769287943840027,1.0638578628279238,4.0,1.0638578628279238,0.5,5.563857862827923,0.009009009009009009,0.036036036036036036,0.018018018018018018,0.0045045045045045045
何志偉,181,0,8,2,1,222,0.0031179441647740985,0.4189610183238983,0.6921836045798498,0.0,0.6921836045798498,0.5,1.1921836045798497,0.0,0.036036036036036036,0.009009009009009009,0.0045045045045045045
何志偉,183,0,19,15,4,222,0.009923441776198047,0.4059159457683563,2.2030040743159662,0.0,2.2030040743159662,2.0,4.203004074315967,0.0,0.08558558558558559,0.06756756756756757,0.018018018018018018
何志偉,185,1,35,24,11,222,0.021332482672584356,0.5070942640304565,4.735811153313727,2.0,4.735811153313727,5.5,12.235811153313726,0.0045045045045045045,0.15765765765765766,0.10810810810810811,0.04954954954954955
何志偉,187,0,72,32,9,222,0.026498206203039398,0.49470216035842896,5.882601777074746,0.0,5.882601777074746,4.5,10.382601777074747,0.0,0.32432432432432434,0.14414414414414414,0.04054054054054054
何志偉,188,1,9,1,0,222,0.0020110921818829457,0.05607321858406067,0.44646246437801396,2.0,0.44646246437801396,0.0,2.4464624643780137,0.0045045045045045045,0.04054054054054054,0.0045045045045045045,0.0
何志偉,189,0,5,2,2,222,0.003903495324212068,0.556834876537323,0.8665759619750791,0.0,0.8665759619750791,1.0,1.8665759619750792,0.0,0.02252252252252252,0.009009009009009009,0.009009009009009009
何志偉,190,1,24,6,2,222,0.01046069927980173,0.43916887044906616,2.3222752401159843,2.0,2.3222752401159843,1.0,5.322275240115984,0.0045045045045045045,0.10810810810810811,0.02702702702702703,0.009009009009009009
何志偉,193,1,20,10,1,222,0.006495837722049374,0.3554944097995758,1.4420759742949611,2.0,1.4420759742949611,0.5,3.942075974294961,0.0045045045045045045,0.09009009009009009,0.04504504504504504,0.0045045045045045045
何志偉,194,0,9,3,3,222,0.008911327688434258,0.6507375836372375,1.9783147468324054,0.0,1.9783147468324054,1.5,3.4783147468324054,0.0,0.04054054054054054,0.013513513513513514,0.013513513513513514
何志偉,195,0,22,15,5,222,0.011724558529670375,0.44544437527656555,2.6028519935868233,0.0,2.6028519935868233,2.5,5.102851993586823,0.0,0.0990990990990991,0.06756756756756757,0.02252252252252252
何志偉,196,0,10,6,4,222,0.009685343037543469,0.534331202507019,2.1501461543346503,0.0,2.1501461543346503,2.0,4.15014615433465,0.0,0.04504504504504504,0.02702702702702703,0.018018018018018018
何志偉,197,0,2,1,1,222,0.0014749382229597104,0.15023528039455414,0.3274362854970557,0.0,0.3274362854970557,0.5,0.8274362854970557,0.0,0.009009009009009009,0.0045045045045045045,0.0045045045045045045
